8531	17233	61184	2.6373636292723797E7	9.909756949390532E8
3410	9177	60928	2.6345816853540193E7	9.901393659029459E8
1440	5394	60672	2.6318031295146685E7	9.893038790991321E8
1618	5697	60672	2.62902795685668E7	9.884692334762039E8
12105	22385	60160	2.6262561624908503E7	9.876354279843783E8
2618	7908	59904	2.6234877415364046E7	9.868024615754949E8
6694	14367	59136	2.620722689120976E7	9.859703332030134E8
3140	8767	58880	2.6179610003805857E7	9.851390418220074E8
3765	9729	58624	2.6152026704596333E7	9.843085863891654E8
1851	6400	58368	2.6124476945108745E7	9.834789658627855E8
10632	20506	58368	2.6096960676954076E7	9.826501792027731E8
2830	8289	58112	2.6069477851826478E7	9.818222253706363E8
2887	8366	58112	2.6042028421503264E7	9.809951033294864E8
2915	8406	58112	2.6014612337844595E7	9.80168812044032E8
12080	22351	58112	2.5987229552793346E7	9.793433504805757E8
1370	5009	57856	2.5959880018374994E7	9.785187176070133E8
5520	12605	57856	2.593256368669737E7	9.776949123928293E8
6922	14745	57792	2.5905280509950567E7	9.768719338090947E8
748	3233	57600	2.5878030440406747E7	9.76049780828464E8
1459	5424	57600	2.585081343041992E7	9.75228452425171E8
2610	7891	57600	2.5823629432425868E7	9.744079475750273E8
2696	8062	57600	2.579647839894191E7	9.735882652554194E8
9715	19115	57600	2.5769360282566782E7	9.727694044453042E8
1091	4231	57344	2.5742275035980448E7	9.71951364125208E8
1293	4781	57344	2.5715222611943945E7	9.711341432772224E8
1510	5518	57344	2.5688202963299222E7	9.703177408850017E8
1648	5760	57344	2.5661216042968947E7	9.695021559337597E8
2010	6731	57344	2.5634261803956375E7	9.686873874102674E8
2017	6740	57344	2.5607340199345194E7	9.678734343028493E8
2086	6871	57344	2.5580451182299368E7	9.670602956013831E8
2386	7514	57344	2.5553594706062872E7	9.662479702972906E8
2957	8470	57344	2.55267707239597E7	9.654364573835431E8
3188	8840	57344	2.5499979189393546E7	9.646257558546516E8
5769	12946	57344	2.547322005584777E7	9.638158647066684E8
6864	14650	57344	2.544649327688515E7	9.630067829371815E8
7393	15527	57344	2.541979880614777E7	9.621985095453137E8
8876	17773	57344	2.5393136597356793E7	9.613910435317175E8
9468	18712	57344	2.5366506604312416E7	9.605843838985747E8
905	3599	57120	2.5339908780893628E7	9.597785296495929E8
3426	9198	57088	2.531334308105802E7	9.589734797900004E8
831	3385	56832	2.5286809458841756E7	9.58169233326547E8
7462	15623	56832	2.526030786835929E7	9.573657892674998E8
10215	19916	56320	2.523383826380325E7	9.565631466226376E8
1740	6137	56064	2.5207400599444292E7	9.557613044032528E8
2288	7309	56064	2.5180994829630945E7	9.549602616221453E8
2568	7788	56064	2.5154620908789437E7	9.541600172936208E8
15667	64512	56064	2.512827879142355E7	9.533605704334885E8
1118	4314	55296	2.5101968432114467E7	9.525619200590569E8
1160	4519	55040	2.5075689785520602E7	9.517640651891328E8
790	3305	54784	2.5049442806377493E7	9.509670048440177E8
5062	11908	54784	2.5023227449497517E7	9.501707380455033E8
8291	16810	54784	2.4997043669769946E7	9.49375263816873E8
9947	19483	54784	2.497089142216058E7	9.485805811828942E8
1198	4622	54528	2.494477066171175E7	9.477866891698198E8
1449	5408	54016	2.491868134354208E7	9.469935868053827E8
2323	7381	54016	2.489262342284634E7	9.462012731187938E8
2967	8493	54016	2.486659685489534E7	9.454097471407399E8
1080	4197	53771	2.4840601595035728E7	9.446190079033799E8
1834	6372	53760	2.4814637598689903E7	9.438290544403447E8
4342	10719	53760	2.4788704821355768E7	9.430398857867304E8
8529	17231	53504	2.476280321860664E7	9.422515009790977E8
1375	5042	53248	2.473693274609112E7	9.414638990554708E8
2028	6761	53248	2.47110933595329E7	9.406770790553328E8
2140	6981	53248	2.4685285014730617E7	9.398910400196218E8
2510	7683	53248	2.4659507667557716E7	9.39105780990732E8
3221	8893	53248	2.46337612739623E7	9.38321301012507E8
3443	9225	53248	2.4608045789966978E7	9.375375991302396E8
3736	9689	53248	2.4582361171668712E7	9.367546743906692E8
11320	21341	53248	2.45567073752387E7	9.35972525841978E8
13213	24863	53248	2.4531084356922172E7	9.351911525337883E8
580	2544	52992	2.450549207303827E7	9.344105535171605E8
1244	4702	52736	2.4479930479979936E7	9.336307278445916E8
3386	9142	52480	2.4454399534213692E7	9.328516745700096E8
6106	13407	52480	2.442889919227957E7	9.320733927487736E8
5201	12124	52224	2.44034294107909E7	9.312958814376694E8
3619	9513	51968	2.437799014643423E7	9.305191396949091E8
1103	4267	51712	2.4352581355969097E7	9.297431665801252E8
6920	14743	51456	2.4327202996227965E7	9.289679611543711E8
9962	19498	51456	2.4301855024116043E7	9.281935224801172E8
1631	5727	50944	2.4276537396611113E7	9.274198496212474E8
2372	7491	50944	2.425125007076343E7	9.266469416430585E8
3206	8866	50944	2.42259930036956E7	9.258747976122562E8
4956	11755	50944	2.420076615260232E7	9.251034165969527E8
1289	4775	50688	2.4175569474750407E7	9.243327976666656E8
1721	6091	50688	2.4150402927478485E7	9.235629398923119E8
2279	7288	50432	2.412526646819694E7	9.227938423462092E8
2282	7296	50432	2.4100160054387797E7	9.220255041020718E8
6276	13680	50432	2.4075083643604513E7	9.212579242350073E8
1239	4693	50176	2.4050037193471827E7	9.204911018215142E8
769	3267	49920	2.4025020661685694E7	9.197250359394809E8
1278	4759	49920	2.4000034006013103E7	9.189597256681821E8
2068	6846	49920	2.397507718429193E7	9.181951700882758E8
3108	8724	49920	2.3950150154430777E7	9.17431368281801E8
7690	15924	49920	2.3925252874408893E7	9.16668319332176E8
585	2552	49664	2.3900385302276004E7	9.15906022324196E8
1085	4208	49664	2.3875547396152142E7	9.151444763440291E8
1653	5772	49664	2.385073911422756E7	9.143836804792147E8
8775	17621	49664	2.3825960414762553E7	9.136236338186613E8
12241	22573	49664	2.3801211256087326E7	9.128643354526435E8
2757	8175	49408	2.3776491596601892E7	9.121057844728E8
3338	9072	49408	2.37518013947759E7	9.113479799721313E8
3911	9939	49408	2.372714060914848E7	9.105909210449951E8
982	3813	49152	2.3702509198328167E7	9.098346067871077E8
1442	5396	49152	2.367790712099268E7	9.090790362955372E8
1990	6706	49152	2.3653334335888896E7	9.083242086687058E8
2075	6855	49152	2.3628790801832583E7	9.075701230063815E8
2906	8394	49152	2.360427647770838E7	9.068167784096817E8
3097	8709	49152	2.3579791322469614E7	9.06064173981067E8
3141	8771	49152	2.3555335295138154E7	9.0531230882434E8
3398	9158	49152	2.353090835480425E7	9.045611820446414E8
3428	9200	49152	2.350651046062649E7	9.038107927484504E8
3496	9310	49152	2.3482141571831606E7	9.030611400435798E8
3518	9345	49152	2.3457801647714302E7	9.023122230391749E8
4130	10297	49152	2.3433490647637192E7	9.015640408457099E8
5631	12761	49152	2.3409208531030655E7	9.008165925749875E8
6670	14336	49152	2.338495525739266E7	9.000698773401343E8
7304	15411	49152	2.3360730786288664E7	8.993238942555996E8
7719	15970	49152	2.3336535077351462E7	8.985786424371525E8
8274	16787	49152	2.33123680902811E7	8.978341210018808E8
9981	19530	49152	2.328822978484469E7	8.970903290681868E8
10499	20330	49152	2.3264120120876282E7	8.963472657557857E8
10877	20804	49152	2.3240039058276758E7	8.95604930185703E8
11461	21508	49152	2.321598655701373E7	8.94863321480274E8
5959	13193	48896	2.3191962577121314E7	8.941224387631382E8
4377	10789	48640	2.3167967078700103E7	8.933822811592396E8
1182	4581	48128	2.3144000021916967E7	8.926428477948228E8
3172	8820	48128	2.3120061367004946E7	8.919041377974313E8
3512	9335	47896	2.3096151074263133E7	8.911661502959056E8
756	3245	47872	2.3072269104056526E7	8.904288844203798E8
5278	12263	47872	2.304841541681591E7	8.896923393022797E8
1104	4268	47616	2.3024589973037746E7	8.889565140743221E8
10156	19817	47616	2.3000792733283974E7	8.882214078705088E8
3253	8938	47360	2.2977023658181977E7	8.874870198261282E8
3633	9534	47104	2.295328270842439E7	8.867533490777504E8
11531	21599	47104	2.2929569844768997E7	8.860203947632262E8
8295	16814	46848	2.2905885028038595E7	8.85288156021684E8
921	3638	46592	2.2882228219120882E7	8.845566319935287E8
4970	11778	46592	2.2858599378968295E7	8.838258218204373E8
5472	12541	46336	2.2834998468597956E7	8.8309572464536E8
7116	15105	46336	2.281142544909142E7	8.82366339612513E8
2565	7784	46080	2.278788028159471E7	8.816376658673812E8
2658	7984	46080	2.2764362927318078E7	8.80909702556714E8
6622	14263	46080	2.2740873347535886E7	8.801824488285213E8
2374	7496	45824	2.2717411503586527E7	8.794559038320737E8
4680	11325	45568	2.2693977356872283E7	8.78730066717899E8
10862	20787	45568	2.267057086885921E7	8.780049366377811E8
4955	11754	45312	2.2647192001076963E7	8.77280512744756E8
6096	13389	45312	2.262384071511875E7	8.76556794193111E8
7565	15758	45312	2.2600516972641144E7	8.758337801383815E8
886	3557	45120	2.2577220735363994E7	8.751114697373501E8
892	3575	45056	2.2553951965070292E7	8.743898621480424E8
1042	4004	45056	2.253071062360606E7	8.736689565297275E8
3523	9354	45056	2.2507496672880214E7	8.729487520429122E8
3674	9600	45056	2.2484310074864425E7	8.722292478493419E8
5600	12721	45056	2.246115079159305E7	8.715104431119974E8
8877	17774	45056	2.2438018785162985E7	8.707923369950926E8
10906	20838	45056	2.24149140177335E7	8.700749286640711E8
1958	6648	44800	2.2391836451526187E7	8.693582172856066E8
5069	11919	44544	2.2368786048824817E7	8.68642202027599E8
1290	4776	44288	2.2345762771975167E7	8.679268820591712E8
1561	5606	44288	2.2322766583384994E7	8.672122565506701E8
3452	9238	44032	2.229979744552385E7	8.664983246736618E8
4037	10134	44032	2.2276855320922974E7	8.657850856009297E8
8245	16735	44032	2.2253940172175173E7	8.650725385064735E8
8527	17229	44032	2.2231051961934686E7	8.643606825655054E8
2083	6866	43776	2.220819065291715E7	8.636495169544506E8
2434	7579	43776	2.2185356207899358E7	8.629390408509418E8
4806	11530	43520	2.216254858971921E7	8.622292534338189E8
1101	4265	43264	2.2139767761275604E7	8.615201538831279E8
1941	6598	43264	2.21170136855283E7	8.608117413801166E8
2455	7616	43264	2.209428632549778E7	8.601040151072333E8
2357	7470	43008	2.2071585644265164E7	8.593969742481246E8
1989	6705	42752	2.204891160497209E7	8.586906179876345E8
8500	17184	42752	2.202626417082058E7	8.579849455118006E8
3716	9658	42496	2.2003643305072915E7	8.572799560078517E8
4138	10316	42496	2.198104897105159E7	8.565756486642083E8
4213	10474	42496	2.1958481132139087E7	8.558720226704776E8
6502	14051	42496	2.1935939751777835E7	8.55169077217453E8
989	3833	42240	2.191342479347008E7	8.54466811497111E8
1119	4319	41984	2.1890936220777787E7	8.53765224702611E8
1533	5561	41984	2.1868473997322466E7	8.530643160282903E8
1592	5656	41984	2.184603808678512E7	8.523640846696649E8
3093	8703	41984	2.1823628452906117E7	8.516645298234259E8
8540	17252	41984	2.180124505948501E7	8.509656506874366E8
1268	4740	41728	2.177888787038057E7	8.502674464607337E8
1961	6656	41728	2.175655684951048E7	8.495699163435202E8
2073	6853	41728	2.1734251960851386E7	8.488730595371678E8
3890	9903	41728	2.171197316843873E7	8.481768752442142E8
2820	8264	41600	2.1689720436366573E7	8.474813626683577E8
1374	5033	41472	2.1667493728787605E7	8.4678652101446E8
1436	5389	41472	2.164529300991288E7	8.460923494885387E8
1782	6260	41472	2.162311824401184E7	8.453988472977703E8
4438	10913	41472	2.1600969395412195E7	8.447060136504864E8
4946	11742	41472	2.157884642849967E7	8.440138477561696E8
5435	12493	41472	2.1556749307718072E7	8.433223488254552E8
5485	12560	41472	2.1534677997569058E7	8.426315160701253E8
5567	12676	41472	2.151263246261206E7	8.419413487031095E8
7384	15517	41472	2.1490612667464234E7	8.412518459384831E8
10074	19686	41472	2.146861857680023E7	8.405630069914622E8
5014	11845	41344	2.1446650155352175E7	8.398748310784047E8
8774	17620	41264	2.1424707367909547E7	8.391873174168069E8
1602	5671	41216	2.1402790179319013E7	8.385004652253009E8
2729	8120	41216	2.138089855448441E7	8.378142737236551E8
4577	11154	41216	2.135903245836656E7	8.371287421327693E8
5175	12083	41216	2.133719185598318E7	8.364438696746742E8
5844	13045	41216	2.1315376712408785E7	8.357596555725292E8
6249	13645	41216	2.1293586992774602E7	8.350760990506208E8
9548	18834	41216	2.127182266226837E7	8.343931993343592E8
10850	20773	41216	2.125008368613439E7	8.337109556502788E8
1559	5604	40960	2.122837002967323E7	8.330293672260333E8
1577	5628	40960	2.120668165824178E7	8.323484332903968E8
1797	6306	40960	2.118501853725305E7	8.316681530732588E8
2041	6779	40960	2.1163380632176057E7	8.309885258056239E8
2081	6863	40960	2.1141767908535827E7	8.303095507196113E8
2108	6903	40960	2.1120180331913143E7	8.296312270484488E8
2241	7192	40960	2.1098617867944542E7	8.289535540264753E8
2381	7506	40960	2.1077080482322168E7	8.282765308891355E8
2858	8331	40960	2.1055568140793648E7	8.276001568729793E8
2873	8350	40960	2.1034080809162077E7	8.269244312156619E8
3088	8696	40960	2.1012618453285765E7	8.26249353155937E8
3272	8967	40960	2.099118103907827E7	8.255749219336591E8
3276	8972	40960	2.0969768532508224E7	8.249011367897806E8
3347	9085	40960	2.0948380899599217E7	8.242279969663485E8
3514	9340	40960	2.0927018106429763E7	8.235555017065045E8
3537	9374	40960	2.090568011913313E7	8.228836502544816E8
3678	9605	40960	2.0884366903897226E7	8.222124418556023E8
3853	9844	40960	2.0863078426964547E7	8.215418757562767E8
4388	10806	40960	2.084181465463208E7	8.208719512040032E8
4572	11147	40960	2.0820575553251125E7	8.202026674473615E8
5283	12270	40960	2.079936108922727E7	8.195340237360158E8
5330	12339	40960	2.0778171229020238E7	8.188660193207093E8
5340	12353	40960	2.075700593914381E7	8.181986534532646E8
5371	12399	40960	2.0735865186165728E7	8.175319253865807E8
5657	12793	40960	2.0714748936707538E7	8.168658343746305E8
6212	13591	40960	2.0693657157444607E7	8.162003796724622E8
7329	15444	40960	2.0672589815105863E7	8.155355605361923E8
7390	15524	40960	2.0651546876473818E7	8.148713762230083E8
7722	15974	40960	2.0630528308384426E7	8.142078259911641E8
8674	17477	40960	2.060953407772694E7	8.135449090999788E8
8760	17594	40960	2.0588564151443932E7	8.128826248098373E8
10460	20266	40960	2.056761849653103E7	8.122209723821839E8
764	3257	40704	2.054669708003692E7	8.115599510795234E8
2021	6746	40704	2.0525799869063262E7	8.108995601654198E8
3608	9498	40704	2.050492683076451E7	8.10239798904492E8
9305	18447	40704	2.048407793234788E7	8.095806665624142E8
1663	5794	40448	2.0463253141073216E7	8.089221624059131E8
4827	11563	40448	2.0442452424252898E7	8.082642857027656E8
8789	17642	40448	2.042167574925176E7	8.076070357217988E8
1630	5726	40192	2.0400923083486974E7	8.069504117328862E8
1877	6459	40192	2.0380194394427918E7	8.062944130069457E8
6637	14288	39936	2.035948964959617E7	8.056390388159407E8
7647	15857	39936	2.0338808816565312E7	8.04984288432875E8
7186	15227	39680	2.031815186296091E7	8.043301611317935E8
2663	7993	39424	2.0297518756460328E7	8.036766561877775E8
2999	8548	39424	2.0276909464792743E7	8.030237728769464E8
3587	9466	39424	2.0256323955738936E7	8.023715104764528E8
2815	8256	39168	2.0235762197131272E7	8.017198682644836E8
6218	13601	39168	2.021522415685357E7	8.01068845520255E8
8848	17737	39168	2.0194709802841004E7	8.00418441524013E8
6153	13493	38912	2.017421910308005E7	7.997686555570323E8
2682	8025	38656	2.015375202560833E7	7.991194869016123E8
4879	11646	38656	2.013330853851451E7	7.984709348410751E8
5312	12313	38528	2.0112888609938312E7	7.978229986597674E8
4761	11458	37888	2.009249220807026E7	7.971756776430539E8
5337	12350	37888	2.007211930115174E7	7.965289710773205E8
60	90	37632	2.005176985747477E7	7.958828782499672E8
1110	4279	37632	2.0031443845381983E7	7.952373984494106E8
4398	10823	37632	2.0011141233266547E7	7.945925309650811E8
5392	12429	37376	1.999086198957202E7	7.939482750874202E8
8948	17877	37376	1.9970606082792252E7	7.933046301078792E8
6030	13285	37248	1.9950373481471337E7	7.926615953189174E8
1873	6451	37120	1.993016415420349E7	7.920191700140009E8
1963	6661	37120	1.9909978069632947E7	7.913773534876003E8
939	3699	36864	1.98898151964539E7	7.907361450351892E8
1257	4723	36864	1.9869675503410395E7	7.900955439532434E8
1792	6300	36864	1.9849558959296193E7	7.894555495392363E8
1796	6304	36864	1.982946553295474E7	7.88816161091641E8
1828	6364	36864	1.9809395193279054E7	7.881773779099256E8
2113	6912	36864	1.9789347909211595E7	7.875391992945527E8
2678	8017	36864	1.9769323649744242E7	7.869016245469782E8
3773	9740	36864	1.9749322383918144E7	7.862646529696488E8
3948	9998	36864	1.9729344080823634E7	7.856282838659998E8
4024	10113	36864	1.970938870960019E7	7.849925165404556E8
5015	11846	36864	1.968945623943626E7	7.843573502984246E8
8827	17698	36864	1.966954663956925E7	7.837227844463012E8
8918	17839	36864	1.964965987928536E7	7.830888182914611E8
12531	22963	36864	1.962979592791956E7	7.824554511422615E8
3509	9328	36608	1.960995475485547E7	7.818226823080391E8
5209	12133	36608	1.9590136329525255E7	7.811905110991075E8
473	2008	36352	1.957034062140954E7	7.805589368267562E8
4281	10609	36096	1.955056760003734E7	7.79927958803249E8
4903	11683	36096	1.953081723498597E7	7.792975763418225E8
5540	12634	36096	1.9511089495880928E7	7.786677887566838E8
2192	7078	35840	1.9491384352395818E7	7.780385953630096E8
3451	9237	35840	1.9471701774252262E7	7.774099954769434E8
4336	10704	35840	1.9452041731219847E7	7.767819884155959E8
7500	15671	35840	1.9432404193115946E7	7.761545734970407E8
7563	15756	35840	1.9412789129805718E7	7.755277500403149E8
9614	18942	35840	1.939319651120199E7	7.749015173654164E8
10838	20759	35840	1.9373626307265125E7	7.742758747933019E8
6693	14366	35328	1.935407848800302E7	7.736508216458864E8
5723	12885	35200	1.933455302347093E7	7.730263572460408E8
893	3578	35072	1.9315049883771475E7	7.724024809175911E8
2563	7782	35072	1.9295569039054435E7	7.717791919853148E8
3134	8760	35072	1.927611045951675E7	7.711564897749413E8
3377	9127	35072	1.925667411540242E7	7.7053437361315E8
8797	17653	35072	1.9237259977002393E7	7.699128428275676E8
935	3679	34816	1.9217868014654506E7	7.692918967467678E8
999	3855	34816	1.9198498198743362E7	7.686715347002686E8
1116	4307	34816	1.917915049970027E7	7.680517560185312E8
3972	10029	34816	1.9159824888003156E7	7.674325600329583E8
4808	11532	34816	1.914052133417647E7	7.668139460758926E8
4992	11814	34816	1.912123980879113E7	7.661959134806161E8
7601	15802	34816	1.910198028246435E7	7.655784615813454E8
8544	17263	34816	1.9082742725859694E7	7.649615897132351E8
12210	22529	34816	1.906352710968683E7	7.643452972123708E8
1519	5536	34560	1.9044333404701594E7	7.637295834157718E8
2104	6897	34434	1.9025161581705786E7	7.631144476613873E8
1994	6712	34304	1.900601161154716E7	7.62499889288095E8
3373	9119	34304	1.8986883465119313E7	7.618859076357007E8
4266	10587	34304	1.896777711336159E7	7.612725020449351E8
1670	5872	34048	1.8948692527259022E7	7.606596718574536E8
1722	6095	34048	1.892962967784224E7	7.600474164158342E8
5466	12530	34048	1.891058853618735E7	7.594357350635754E8
889	3566	33792	1.8891569073415913E7	7.588246271450957E8
975	3790	33792	1.8872571260694824E7	7.582140920057317E8
1540	5569	33792	1.885359506923622E7	7.576041289917355E8
3034	8608	33792	1.8834640470297433E7	7.569947374502754E8
3546	9391	33792	1.8815707435180858E7	7.563859167294314E8
3607	9497	33792	1.8796795935233906E7	7.557776661781963E8
3892	9905	33792	1.8777905941848937E7	7.551699851464732E8
4384	10799	33792	1.8759037426463112E7	7.54562872985073E8
8777	17623	33792	1.8740190360558376E7	7.539563290457143E8
254	1227	33536	1.8721364715661358E7	7.533503526810219E8
1344	4862	33536	1.8702560463343233E7	7.527449432445229E8
1829	6365	33536	1.8683777575219754E7	7.521401000906489E8
2794	8227	33536	1.866501602295108E7	7.515358225747321E8
3419	9191	33536	1.8646275778241683E7	7.509321100530028E8
4350	10733	33536	1.8627556812840357E7	7.503289618825912E8
4571	11146	33536	1.860885909854005E7	7.497263774215229E8
7821	16095	33536	1.8590182607177828E7	7.491243560287192E8
11014	20968	33536	1.8571527310634773E7	7.485228970639939E8
12066	22335	33348	1.855289318083592E7	7.479219998880537E8
408	1800	33280	1.8534280189750165E7	7.473216638624954E8
1345	4922	33280	1.851568830939018E7	7.467218883498048E8
1376	5048	33280	1.8497117511812348E7	7.461226727133552E8
1570	5620	33280	1.847856776911668E7	7.455240163174063E8
3187	8839	33280	1.846003905344671E7	7.449259185271016E8
5302	12301	33280	1.8441531336989462E7	7.443283787084688E8
5612	12735	33280	1.8423044591975313E7	7.437313962284154E8
7548	15735	33280	1.8404578790677957E7	7.431349704547302E8
13201	24845	33280	1.838613390541434E7	7.425391007560809E8
546	2457	33028	1.8367709908544526E7	7.419437865020118E8
656	2820	33024	1.834930677247163E7	7.413490270629423E8
759	3249	33024	1.83309244696418E7	7.407548218101671E8
1274	4749	33024	1.8312562972544067E7	7.401611701158531E8
1348	4927	33024	1.829422225371028E7	7.395680713530378E8
1545	5578	33024	1.827590228571509E7	7.389755248956304E8
3232	8907	33024	1.8257603041175768E7	7.383835301184063E8
3332	9066	33024	1.823932449275222E7	7.377920863970094E8
4928	11720	33024	1.8221066613146856E7	7.37201193107948E8
5893	13110	33024	1.820282937510453E7	7.36610849628595E8
6263	13666	33024	1.8184612751412474E7	7.360210553371859E8
6308	13739	33024	1.8166416714900207E7	7.354318096128175E8
7266	15358	33024	1.814824123843942E7	7.348431118354452E8
7391	15525	33024	1.813008629494398E7	7.342549613858837E8
7423	15569	33024	1.8111951857369818E7	7.336673576458046E8
7849	16133	33024	1.8093837898714807E7	7.330802999977343E8
8215	16685	33024	1.807574439201875E7	7.324937878250533E8
13193	24835	33024	1.8057671310363278E7	7.31907820511995E8
13486	25233	33024	1.8039618626871765E7	7.313223974436436E8
1256	4721	32768	1.802158631470927E7	7.307375180059332E8
1339	4847	32768	1.8003574347082432E7	7.301531815856457E8
1351	4943	32768	1.7985582697239455E7	7.295693875704108E8
1377	5049	32768	1.7967611338469956E7	7.289861353487031E8
1546	5579	32768	1.7949660244104933E7	7.284034243098409E8
1709	6067	32768	1.7931729387516707E7	7.278212538439863E8
1733	6125	32768	1.7913818742118783E7	7.27239623342141E8
1739	6133	32768	1.7895928281365845E7	7.266585321961479E8
1959	6650	32768	1.7878057978753652E7	7.260779797986883E8
2074	6854	32768	1.7860207807818957E7	7.2549796554328E8
2531	7722	32768	1.784237774213942E7	7.249184888242766E8
2726	8115	32768	1.78245677553336E7	7.243395490368667E8
2826	8277	32768	1.780677782106076E7	7.237611455770699E8
3024	8586	32768	1.7789007913020954E7	7.2318327784174E8
3113	8732	32768	1.7771258004954796E7	7.226059452285588E8
3116	8736	32768	1.7753528070643496E7	7.22029147136038E8
3148	8782	32768	1.773581808390872E7	7.21452882963516E8
3297	9010	32768	1.7718128018612586E7	7.208771521111583E8
3358	9099	32768	1.7700457848657496E7	7.203019539799536E8
3520	9351	32768	1.7682807547986157E7	7.19727287971715E8
3731	9683	32768	1.766517709058143E7	7.191531534890766E8
4013	10098	32768	1.7647566450466342E7	7.185795499354943E8
4155	10348	32768	1.7629975601703934E7	7.180064767152425E8
4184	10412	32768	1.761240451839723E7	7.174339332334133E8
4185	10417	32768	1.7594853174689133E7	7.168619188959149E8
5323	12332	32768	1.7577321544762425E7	7.162904331094724E8
5495	12573	32768	1.7559809602839593E7	7.157194752816224E8
5592	12709	32768	1.7542317323182832E7	7.151490448207154E8
5721	12882	32768	1.7524844680093966E7	7.145791411359127E8
5729	12893	32768	1.7507391647914343E7	7.140097636371856E8
6020	13273	32768	1.7489958201024797E7	7.134409117353135E8
6031	13286	32768	1.7472544313845534E7	7.128725848418828E8
6258	13661	32768	1.7455149960836127E7	7.123047823692861E8
6260	13663	32768	1.743777511649538E7	7.117375037307199E8
6267	13671	32768	1.74204197553613E7	7.111707483401846E8
6268	13672	32768	1.7403083852011014E7	7.106045156124817E8
6269	13673	32768	1.7385767381060667E7	7.10038804963213E8
6270	13674	32768	1.7368470317165416E7	7.0947361580878E8
6271	13675	32768	1.7351192635019314E7	7.08908947566382E8
6282	13693	32768	1.7333934309355244E7	7.083447996540148E8
6689	14361	32768	1.7316695314944852E7	7.07781171490469E8
7373	15501	32768	1.7299475626598515E7	7.072180624953299E8
7456	15612	32768	1.7282275219165187E7	7.066554720889742E8
7487	15656	32768	1.7265094067532413E7	7.060933996925708E8
7499	15670	32768	1.724793214662622E7	7.055318447280785E8
7595	15796	32768	1.7230789431411058E7	7.049708066182443E8
8060	16415	32768	1.7213665896889724E7	7.044102847866035E8
8250	16746	32768	1.71965615181033E7	7.038502786574764E8
8498	17176	32768	1.717947627013109E7	7.03290787655969E8
8692	17504	32768	1.716241012809051E7	7.0273181120797E8
8905	17824	32768	1.714536306713709E7	7.021733487401512E8
10683	20569	32768	1.712833506246437E7	7.01615399679965E8
10703	20597	32768	1.7111326089303795E7	7.010579634556432E8
12544	22978	32768	1.7094336122924715E7	7.005010394961963E8
13109	24731	32768	1.7077365138634264E7	6.999446272314113E8
13647	25490	32768	1.706041311177733E7	6.993887260918524E8
14619	27672	32768	1.704348001773647E7	6.988333355088569E8
14654	27707	32768	1.7026565831931826E7	6.982784549145365E8
14917	27970	32768	1.7009670529821094E7	6.977240837417742E8
15018	28071	32768	1.6992794086899415E7	6.971702214242238E8
15384	28437	32768	1.6975936478699364E7	6.966168673963093E8
15391	28444	32768	1.695909768079082E7	6.96064021093222E8
15495	28548	32768	1.6942277668780945E7	6.95511681950921E8
15595	28648	32768	1.6925476418314096E7	6.949598494061308E8
15598	28651	32768	1.6908693905071773E7	6.944085228963404E8
15694	65058	32768	1.6891930104772527E7	6.938577018598018E8
1363	4993	32512	1.687518499317193E7	6.933073857355293E8
1960	6653	32256	1.685845854606248E7	6.927575739632981E8
6203	13576	32256	1.6841750739273544E7	6.922082659836423E8
11674	21804	32256	1.682506154867129E7	6.916594612378547E8
1305	4800	32000	1.680839095015866E7	6.911111591679859E8
1514	5522	32000	1.6791738919675194E7	6.905633592168399E8
2445	7599	31744	1.6775105433197128E7	6.900160608279784E8
3069	8672	31744	1.6758490466737185E7	6.894692634457139E8
8685	17495	31744	1.674189399634458E7	6.889229665151122E8
4083	10207	31488	1.6725315998104934E7	6.883771694819894E8
6919	14742	31488	1.670875644814022E7	6.878318717929118E8
977	3801	30976	1.6692215322608724E7	6.872870728951943E8
1084	4203	30976	1.6675692597704895E7	6.86742772236898E8
1582	5639	30976	1.665918824965939E7	6.86198969266831E8
1948	6620	30976	1.6642702254738912E7	6.856556634345456E8
5240	12179	30976	1.662623458924622E7	6.851128541903379E8
391	1759	30784	1.6609785229520014E7	6.845705409852461E8
2423	7567	30720	1.6593354151934931E7	6.840287232710503E8
3328	9060	30720	1.6576941332901387E7	6.834874005002695E8
6290	13703	30720	1.656054674886561E7	6.829465721261624E8
6377	13845	30720	1.654417037630952E7	6.824062376027244E8
8155	16596	30720	1.6527812191750677E7	6.818663963846878E8
1050	4043	30464	1.6511472171742242E7	6.813270479275202E8
1214	4658	30464	1.6495150292872882E7	6.80788191687423E8
1935	6582	30208	1.6478846531766696E7	6.802498271213294E8
5354	12371	30208	1.6462560865083208E7	6.797119536869057E8
7142	15146	30208	1.644629326951727E7	6.791745708425484E8
9959	19495	30208	1.643004372179898E7	6.78637678047382E8
3002	8553	29952	1.641381219869365E7	6.781012747612597E8
6419	13911	29952	1.6397598677001735E7	6.775653604447621E8
8224	16699	29952	1.6381403133558765E7	6.770299345591946E8
1613	5690	29696	1.6365225545235299E7	6.764949965665879E8
7347	15470	29696	1.6349065888936853E7	6.759605459296956E8
8377	16967	29696	1.6332924141603814E7	6.754265821119934E8
8809	17675	29696	1.631680028021142E7	6.748931045776778E8
704	3043	29440	1.630069428176969E7	6.74360112791666E8
