352	0.0871100842
353	0.0004837207
354	0.0004818823
355	0.0000015121
356	0.0136483328
357	0.0032097456
358	0.0004496774
359	0.0152242045
360	0.0000044379
361	0.0037740157
362	0.0000384056
363	0.0075163687
364	0.0016867495
365	0.0298150982
366	0.0004109529
367	0.0002274504
368	0.0003991962
369	0.0001055436
370	0.0001649656
371	0.0003333904
372	0.0000552851
373	0.0001490157
374	0.0003283983
375	0.0001089218
376	0.0002121210
377	0.0001606908
378	0.0002277247
379	0.0092030672
380	0.0003207048
381	0.0000314247
382	0.0000734046
383	0.0000000000
384	0.0001879542
385	0.0004337282
386	0.0002235850
387	0.1140164302
388	0.0003163542
389	0.0021374731
390	0.0004129481
391	0.0006722009
392	0.0004418296
393	0.0000104450
394	0.0280533857
395	0.0558854918
396	0.0000348020
397	0.0003130112
398	0.0002161704
399	0.0004464707
400	0.0000941708
401	0.0000121916
402	0.0001427154
403	0.0023230108
404	0.0000447943
405	0.0001530263
406	0.0003127308
407	0.0001126593
408	0.0008270424
409	0.1071062699
410	0.0000000000
411	0.0033217583
412	0.0003112411
413	0.0004136541
414	0.0001218122
415	0.0000285444
416	0.0000000000
417	0.0003042249
418	0.0000789060
419	0.0517425469
420	0.0206266416
421	0.0389104821
422	0.0000888572
423	0.0018370071
424	0.0000335032
425	0.0000787316
426	0.0115480111
427	0.1035473831
428	0.0132281884
429	0.0003011749
430	0.0515826272
431	0.0029517435
432	0.0147947235
433	0.0000000000
434	0.0002368958
435	0.0031246299
436	0.0000677683
437	0.0002909408
438	0.0375065495
439	0.0000420706
440	0.0001183766
441	0.0740083714
442	0.1027856884
443	0.1024086590
444	0.0000942144
445	0.1016621095
446	0.0000115466
447	0.0733523727
448	0.0000614200
449	0.1012925397
450	0.0003942399
451	0.0002840121
452	0.0002827673
453	0.0002782715
454	0.0000467179
455	0.0000692995
456	0.0201121376
457	0.0003121444
458	0.0002778875
459	0.0000682422
460	0.0001080139
461	0.0003842073
462	0.0001916052
463	0.0196843498
464	0.0089157524
465	0.0244317593
466	0.0069559292
467	0.0161735282
468	0.0050895526
469	0.0000491402
470	0.0001875558
471	0.0003738098
472	0.0001419109
473	0.0006692604
474	0.0003699527
475	0.0002734870
476	0.0003672484
477	0.0001621721
478	0.0000157116
479	0.0003661671
480	0.0003649207
481	0.0003255336
482	0.0003610406
483	0.0002743292
484	0.0000687030
485	0.0000295310
486	0.0053556573
487	0.0001260777
488	0.0918533698
489	0.0348164453
490	0.0000489812
491	0.0002708543
492	0.0000881546
493	0.0001184064
494	0.0036253625
495	0.0003461065
496	0.0002697140
497	0.0002685826
498	0.0000667998
499	0.0001329134
500	0.0001152828
501	0.0000270591
502	0.0000385032
503	0.0000076901
504	0.0001279520
505	0.0665184798
506	2.1199385883
507	0.0023569559
508	0.0082474625
509	0.0657133144
510	0.0016370054
511	0.0002556598
512	0.0050143416
513	0.0897385800
514	0.0000097062
515	0.0000841811
516	0.0037024543
517	0.0162314771
518	0.0323336424
519	0.0644105484
520	0.0320778392
521	0.0014523331
522	0.0159128643
523	0.0126804132
524	0.0315772306
525	0.0209695415
526	1.7824579236
527	0.0000000000
528	0.0000809655
529	0.0077428224
530	0.0000091701
531	0.0002401160
532	0.0612357051
533	0.0002373671
534	0.0002373930
535	0.0001180184
536	0.0003459731
537	0.0147135049
538	0.0603158609
539	0.0000733289
540	0.0016691621
541	0.0000105509
542	0.0000116943
543	0.0001162434
544	0.0000379646
545	0.0000773710
546	0.0004588668
547	0.0045371165
548	0.0146913764
549	0.0000000000
550	0.0002287107
551	0.0000969359
552	0.0003393184
553	0.0000014056
554	0.0000861681
555	0.0000168360
556	0.0000738671
557	0.0000199661
558	0.0000420886
559	0.0001922358
560	0.0000353221
561	0.0002221718
562	0.0000096695
563	0.0002180349
564	0.0001571802
565	0.0002181762
566	0.0000153288
567	0.0556766394
568	0.0001401040
569	0.0000187668
570	0.0000335122
571	0.0000238084
572	0.0002119583
573	0.0005563508
574	0.0008489719
575	0.0001650829
576	0.0000344141
577	0.0000179270
578	0.0003371510
579	0.0003347689
580	0.0004143099
581	0.0002100651
582	0.0002093481
583	0.0000053722
584	0.0000098829
585	0.0004378918
586	0.0001650754
587	0.0000087953
588	0.0093797606
589	0.0008614630
590	0.0001342161
591	0.0015828425
592	0.0000190131
593	0.0003256614
594	0.0001054706
595	0.0001000553
596	0.0007801355
597	0.0528701195
598	0.0002050277
599	0.0002051375
600	0.0002044505
601	0.0008150708
602	0.0519907833
603	0.0001599323
604	0.0258231993
605	0.0000260637
606	0.0002128884
607	0.0000141773
608	0.0000995504
609	0.0001121483
610	0.0051783608
611	0.0027532710
612	0.0137239823
613	0.0000932853
614	0.0003196859
615	0.0003126035
616	0.0001579433
617	0.0050637488
618	0.0054062282
619	0.0000007469
620	0.0001575973
621	0.0806026935
622	0.0000298747
623	0.0001878136
624	0.0049984384
625	0.0498234695
626	0.0000000000
